,customer_id,basket,date_of_purchase
228,C24,"[{'product_id': 'P35', 'price': 266}, {'product_id': 'P36', 'price': 1360}]",2019-02-21 20:37:00
229,C20,"[{'product_id': 'P33', 'price': 985}, {'product_id': 'P25', 'price': 629}, {'product_id': 'P22', 'price': 451}]",2019-02-21 06:54:00
230,C16,"[{'product_id': 'P25', 'price': 256}, {'product_id': 'P25', 'price': 1899}, {'product_id': 'P28', 'price': 997}]",2019-02-21 08:07:00
231,C15,"[{'product_id': 'P15', 'price': 493}]",2019-02-21 03:40:00
232,C5,"[{'product_id': 'P37', 'price': 1770}, {'product_id': 'P39', 'price': 1138}, {'product_id': 'P38', 'price': 1085}]",2019-02-21 10:59:00
233,C137,"[{'product_id': 'P45', 'price': 1199}, {'product_id': 'P49', 'price': 364}, {'product_id': 'P58', 'price': 1893}]",2019-02-20 19:02:00
234,C129,"[{'product_id': 'P10', 'price': 366}, {'product_id': 'P03', 'price': 1023}, {'product_id': 'P12', 'price': 701}]",2019-02-20 20:40:00
235,C107,"[{'product_id': 'P49', 'price': 1336}, {'product_id': 'P50', 'price': 784}, {'product_id': 'P56', 'price': 437}]",2019-02-20 06:33:00
236,C98,"[{'product_id': 'P54', 'price': 166}]",2019-02-20 09:05:00
237,C83,"[{'product_id': 'P57', 'price': 505}, {'product_id': 'P59', 'price': 1758}]",2019-02-20 08:52:00
238,C67,"[{'product_id': 'P08', 'price': 348}, {'product_id': 'P09', 'price': 1823}, {'product_id': 'P02', 'price': 1138}]",2019-02-20 05:59:00
239,C65,"[{'product_id': 'P25', 'price': 1452}, {'product_id': 'P31', 'price': 1144}]",2019-02-20 19:37:00
240,C64,"[{'product_id': 'P34', 'price': 1936}, {'product_id': 'P33', 'price': 971}, {'product_id': 'P31', 'price': 536}]",2019-02-20 23:10:00
241,C58,"[{'product_id': 'P52', 'price': 399}, {'product_id': 'P60', 'price': 1725}, {'product_id': 'P56', 'price': 875}]",2019-02-20 22:47:00
242,C48,"[{'product_id': 'P63', 'price': 772}]",2019-02-20 21:19:00
243,C39,"[{'product_id': 'P24', 'price': 1973}, {'product_id': 'P29', 'price': 12}, {'product_id': 'P24', 'price': 898}]",2019-02-20 08:49:00
244,C36,"[{'product_id': 'P06', 'price': 217}]",2019-02-20 23:32:00
245,C34,"[{'product_id': 'P51', 'price': 333}]",2019-02-20 07:21:00
246,C29,"[{'product_id': 'P60', 'price': 643}, {'product_id': 'P50', 'price': 1183}, {'product_id': 'P46', 'price': 1622}]",2019-02-20 06:43:00
247,C28,"[{'product_id': 'P42', 'price': 945}, {'product_id': 'P57', 'price': 721}, {'product_id': 'P59', 'price': 640}]",2019-02-20 18:01:00
248,C15,"[{'product_id': 'P15', 'price': 361}]",2019-02-20 12:12:00
249,C11,"[{'product_id': 'P56', 'price': 305}, {'product_id': 'P42', 'price': 375}, {'product_id': 'P45', 'price': 1050}]",2019-02-20 05:08:00
250,C10,"[{'product_id': 'P61', 'price': 231}, {'product_id': 'P62', 'price': 1036}, {'product_id': 'P62', 'price': 1503}]",2019-02-20 17:02:00
251,C135,"[{'product_id': 'P63', 'price': 413}, {'product_id': 'P61', 'price': 1856}]",2019-02-19 19:05:00
252,C130,"[{'product_id': 'P56', 'price': 162}, {'product_id': 'P43', 'price': 1391}, {'product_id': 'P52', 'price': 921}]",2019-02-19 17:54:00
253,C121,"[{'product_id': 'P55', 'price': 46}]",2019-02-19 19:14:00
254,C117,"[{'product_id': 'P33', 'price': 1002}, {'product_id': 'P27', 'price': 368}]",2019-02-19 14:56:00
255,C114,"[{'product_id': 'P02', 'price': 1710}, {'product_id': 'P10', 'price': 490}]",2019-02-19 17:25:00
256,C108,"[{'product_id': 'P10', 'price': 387}, {'product_id': 'P06', 'price': 321}]",2019-02-19 17:08:00
257,C103,"[{'product_id': 'P37', 'price': 871}]",2019-02-19 23:27:00
258,C100,"[{'product_id': 'P02', 'price': 1475}, {'product_id': 'P03', 'price': 944}]",2019-02-19 13:10:00
259,C98,"[{'product_id': 'P55', 'price': 1622}, {'product_id': 'P44', 'price': 554}]",2019-02-19 14:36:00
260,C96,"[{'product_id': 'P62', 'price': 317}, {'product_id': 'P64', 'price': 777}]",2019-02-19 23:55:00
261,C94,"[{'product_id': 'P45', 'price': 1459}, {'product_id': 'P44', 'price': 1497}]",2019-02-19 06:36:00
262,C87,"[{'product_id': 'P37', 'price': 113}]",2019-02-19 14:44:00
263,C86,"[{'product_id': 'P39', 'price': 1470}, {'product_id': 'P37', 'price': 1671}, {'product_id': 'P39', 'price': 1750}]",2019-02-19 10:35:00
264,C69,"[{'product_id': 'P40', 'price': 1708}, {'product_id': 'P36', 'price': 373}, {'product_id': 'P39', 'price': 66}]",2019-02-19 15:29:00
265,C67,"[{'product_id': 'P04', 'price': 1448}, {'product_id': 'P06', 'price': 422}, {'product_id': 'P04', 'price': 1830}]",2019-02-19 06:11:00
266,C58,"[{'product_id': 'P45', 'price': 437}, {'product_id': 'P52', 'price': 61}]",2019-02-19 04:21:00
267,C56,"[{'product_id': 'P64', 'price': 1650}, {'product_id': 'P63', 'price': 1409}]",2019-02-19 06:06:00
268,C45,"[{'product_id': 'P62', 'price': 1031}, {'product_id': 'P63', 'price': 995}, {'product_id': 'P63', 'price': 1021}]",2019-02-19 07:21:00
269,C44,"[{'product_id': 'P39', 'price': 1128}, {'product_id': 'P35', 'price': 745}]",2019-02-19 13:14:00
270,C34,"[{'product_id': 'P50', 'price': 492}, {'product_id': 'P44', 'price': 1804}, {'product_id': 'P59', 'price': 31}]",2019-02-19 04:03:00
271,C30,"[{'product_id': 'P42', 'price': 223}]",2019-02-19 09:31:00
272,C29,"[{'product_id': 'P30', 'price': 721}, {'product_id': 'P26', 'price': 40}, {'product_id': 'P34', 'price': 638}]",2019-02-19 20:51:00
273,C26,"[{'product_id': 'P25', 'price': 778}, {'product_id': 'P23', 'price': 1322}, {'product_id': 'P25', 'price': 1319}]",2019-02-19 20:13:00
274,C25,"[{'product_id': 'P02', 'price': 1712}, {'product_id': 'P09', 'price': 1492}, {'product_id': 'P06', 'price': 898}]",2019-02-19 06:24:00
275,C23,"[{'product_id': 'P61', 'price': 1505}]",2019-02-19 03:07:00
276,C8,"[{'product_id': 'P54', 'price': 1163}, {'product_id': 'P54', 'price': 158}]",2019-02-19 07:02:00
277,C136,"[{'product_id': 'P28', 'price': 515}, {'product_id': 'P30', 'price': 137}]",2019-02-18 10:26:00
278,C135,"[{'product_id': 'P02', 'price': 1685}]",2019-02-18 20:36:00
279,C133,"[{'product_id': 'P53', 'price': 1422}]",2019-02-18 07:12:00
280,C129,"[{'product_id': 'P38', 'price': 565}]",2019-02-18 23:25:00
281,C125,"[{'product_id': 'P29', 'price': 913}, {'product_id': 'P32', 'price': 1701}]",2019-02-18 07:16:00
282,C114,"[{'product_id': 'P31', 'price': 540}, {'product_id': 'P29', 'price': 359}]",2019-02-18 20:09:00
283,C109,"[{'product_id': 'P53', 'price': 648}]",2019-02-18 04:27:00
284,C108,"[{'product_id': 'P27', 'price': 1974}]",2019-02-18 10:34:00
285,C88,"[{'product_id': 'P47', 'price': 1446}]",2019-02-18 18:36:00
286,C84,"[{'product_id': 'P40', 'price': 1929}, {'product_id': 'P35', 'price': 1936}, {'product_id': 'P40', 'price': 1293}]",2019-02-18 23:45:00
287,C81,"[{'product_id': 'P62', 'price': 1318}]",2019-02-18 04:09:00
288,C73,"[{'product_id': 'P44', 'price': 962}, {'product_id': 'P53', 'price': 1584}]",2019-02-18 13:13:00
289,C71,"[{'product_id': 'P56', 'price': 715}, {'product_id': 'P43', 'price': 1433}, {'product_id': 'P51', 'price': 387}]",2019-02-18 06:19:00
290,C70,"[{'product_id': 'P31', 'price': 50}, {'product_id': 'P31', 'price': 182}, {'product_id': 'P26', 'price': 627}]",2019-02-18 11:37:00
291,C68,"[{'product_id': 'P55', 'price': 230}, {'product_id': 'P53', 'price': 903}]",2019-02-18 09:09:00
292,C66,"[{'product_id': 'P23', 'price': 1126}]",2019-02-18 16:57:00
293,C65,"[{'product_id': 'P31', 'price': 55}, {'product_id': 'P24', 'price': 789}]",2019-02-18 14:22:00
294,C64,"[{'product_id': 'P29', 'price': 1919}, {'product_id': 'P31', 'price': 412}, {'product_id': 'P27', 'price': 727}]",2019-02-18 18:22:00
295,C51,"[{'product_id': 'P62', 'price': 167}, {'product_id': 'P62', 'price': 328}, {'product_id': 'P64', 'price': 146}]",2019-02-18 20:53:00
296,C47,"[{'product_id': 'P21', 'price': 885}, {'product_id': 'P17', 'price': 1423}, {'product_id': 'P15', 'price': 1320}]",2019-02-18 08:58:00
297,C43,"[{'product_id': 'P29', 'price': 132}]",2019-02-18 04:19:00
298,C33,"[{'product_id': 'P40', 'price': 971}, {'product_id': 'P40', 'price': 414}]",2019-02-18 09:56:00
299,C31,"[{'product_id': 'P03', 'price': 1581}, {'product_id': 'P03', 'price': 371}]",2019-02-18 14:30:00
300,C20,"[{'product_id': 'P52', 'price': 969}, {'product_id': 'P53', 'price': 1996}, {'product_id': 'P54', 'price': 1533}]",2019-02-18 22:13:00
301,C6,"[{'product_id': 'P33', 'price': 902}]",2019-02-18 17:36:00
302,C137,"[{'product_id': 'P64', 'price': 755}, {'product_id': 'P62', 'price': 1320}]",2019-02-17 14:54:00
303,C136,"[{'product_id': 'P31', 'price': 855}, {'product_id': 'P26', 'price': 103}, {'product_id': 'P26', 'price': 216}]",2019-02-17 21:17:00
304,C134,"[{'product_id': 'P25', 'price': 1567}, {'product_id': 'P28', 'price': 968}, {'product_id': 'P28', 'price': 1398}]",2019-02-17 07:56:00
305,C129,"[{'product_id': 'P57', 'price': 1980}]",2019-02-17 19:18:00
306,C126,"[{'product_id': 'P40', 'price': 1751}, {'product_id': 'P38', 'price': 1347}, {'product_id': 'P36', 'price': 1691}]",2019-02-17 15:52:00
307,C118,"[{'product_id': 'P62', 'price': 1666}, {'product_id': 'P63', 'price': 633}]",2019-02-17 09:20:00
308,C110,"[{'product_id': 'P40', 'price': 354}, {'product_id': 'P40', 'price': 662}]",2019-02-17 19:07:00
309,C103,"[{'product_id': 'P34', 'price': 1794}, {'product_id': 'P27', 'price': 470}]",2019-02-17 08:58:00
310,C83,"[{'product_id': 'P36', 'price': 393}, {'product_id': 'P40', 'price': 1752}]",2019-02-17 14:53:00
311,C82,"[{'product_id': 'P30', 'price': 1482}, {'product_id': 'P31', 'price': 590}]",2019-02-17 09:10:00
312,C79,"[{'product_id': 'P29', 'price': 696}, {'product_id': 'P33', 'price': 872}]",2019-02-17 13:57:00
313,C73,"[{'product_id': 'P01', 'price': 1764}, {'product_id': 'P10', 'price': 1004}, {'product_id': 'P09', 'price': 1412}]",2019-02-17 16:30:00
314,C71,"[{'product_id': 'P40', 'price': 578}, {'product_id': 'P40', 'price': 186}]",2019-02-17 02:49:00
315,C69,"[{'product_id': 'P21', 'price': 647}, {'product_id': 'P16', 'price': 1950}]",2019-02-17 22:43:00
316,C57,"[{'product_id': 'P30', 'price': 1626}, {'product_id': 'P27', 'price': 1764}]",2019-02-17 16:23:00
317,C56,"[{'product_id': 'P39', 'price': 1255}, {'product_id': 'P35', 'price': 1835}]",2019-02-17 11:24:00
318,C53,"[{'product_id': 'P42', 'price': 1665}, {'product_id': 'P58', 'price': 799}, {'product_id': 'P56', 'price': 1249}]",2019-02-17 13:26:00
319,C50,"[{'product_id': 'P39', 'price': 1818}, {'product_id': 'P40', 'price': 30}]",2019-02-17 03:31:00
320,C44,"[{'product_id': 'P36', 'price': 667}, {'product_id': 'P36', 'price': 447}]",2019-02-17 09:16:00
321,C42,"[{'product_id': 'P39', 'price': 154}, {'product_id': 'P38', 'price': 261}, {'product_id': 'P36', 'price': 183}]",2019-02-17 20:04:00
322,C41,"[{'product_id': 'P35', 'price': 601}]",2019-02-17 08:42:00
323,C39,"[{'product_id': 'P41', 'price': 1327}, {'product_id': 'P48', 'price': 41}]",2019-02-17 14:22:00
324,C29,"[{'product_id': 'P25', 'price': 978}]",2019-02-17 23:19:00
325,C23,"[{'product_id': 'P63', 'price': 58}, {'product_id': 'P61', 'price': 214}, {'product_id': 'P63', 'price': 639}]",2019-02-17 17:47:00
326,C15,"[{'product_id': 'P13', 'price': 64}, {'product_id': 'P19', 'price': 47}]",2019-02-17 11:15:00
327,C14,"[{'product_id': 'P58', 'price': 1230}, {'product_id': 'P51', 'price': 1377}, {'product_id': 'P55', 'price': 955}]",2019-02-17 08:29:00
328,C13,"[{'product_id': 'P22', 'price': 496}]",2019-02-17 15:40:00
329,C12,"[{'product_id': 'P42', 'price': 1699}, {'product_id': 'P56', 'price': 1651}, {'product_id': 'P52', 'price': 1590}]",2019-02-17 21:03:00
330,C8,"[{'product_id': 'P09', 'price': 1551}, {'product_id': 'P08', 'price': 1106}]",2019-02-17 17:03:00
331,C4,"[{'product_id': 'P36', 'price': 374}, {'product_id': 'P35', 'price': 73}, {'product_id': 'P40', 'price': 1633}]",2019-02-17 12:45:00
332,C120,"[{'product_id': 'P18', 'price': 1762}, {'product_id': 'P18', 'price': 1017}]",2019-02-16 05:11:00
333,C117,"[{'product_id': 'P56', 'price': 732}, {'product_id': 'P51', 'price': 652}]",2019-02-16 16:22:00
334,C114,"[{'product_id': 'P27', 'price': 240}, {'product_id': 'P31', 'price': 1411}, {'product_id': 'P26', 'price': 1591}]",2019-02-16 06:21:00
335,C110,"[{'product_id': 'P34', 'price': 1471}, {'product_id': 'P22', 'price': 1892}, {'product_id': 'P33', 'price': 1090}]",2019-02-16 06:20:00
336,C109,"[{'product_id': 'P51', 'price': 397}, {'product_id': 'P45', 'price': 973}]",2019-02-16 23:37:00
337,C106,"[{'product_id': 'P25', 'price': 1751}, {'product_id': 'P25', 'price': 963}, {'product_id': 'P30', 'price': 220}]",2019-02-16 22:26:00
338,C104,"[{'product_id': 'P24', 'price': 1238}]",2019-02-16 15:52:00
339,C103,"[{'product_id': 'P57', 'price': 282}, {'product_id': 'P41', 'price': 486}, {'product_id': 'P51', 'price': 1407}]",2019-02-16 12:49:00
340,C94,"[{'product_id': 'P59', 'price': 827}]",2019-02-16 13:29:00
341,C93,"[{'product_id': 'P59', 'price': 1840}, {'product_id': 'P43', 'price': 411}, {'product_id': 'P46', 'price': 542}]",2019-02-16 11:22:00
342,C89,"[{'product_id': 'P01', 'price': 654}, {'product_id': 'P11', 'price': 11}]",2019-02-16 16:29:00
343,C72,"[{'product_id': 'P63', 'price': 68}, {'product_id': 'P63', 'price': 492}]",2019-02-16 22:57:00
344,C64,"[{'product_id': 'P23', 'price': 1137}]",2019-02-16 15:20:00
345,C63,"[{'product_id': 'P31', 'price': 787}, {'product_id': 'P29', 'price': 405}, {'product_id': 'P28', 'price': 1822}]",2019-02-16 20:49:00
346,C53,"[{'product_id': 'P49', 'price': 672}, {'product_id': 'P44', 'price': 1743}, {'product_id': 'P56', 'price': 540}]",2019-02-16 17:58:00
347,C37,"[{'product_id': 'P29', 'price': 1172}, {'product_id': 'P31', 'price': 1650}]",2019-02-16 05:52:00
348,C23,"[{'product_id': 'P61', 'price': 616}, {'product_id': 'P61', 'price': 908}, {'product_id': 'P63', 'price': 1643}]",2019-02-16 08:45:00
349,C19,"[{'product_id': 'P10', 'price': 1523}, {'product_id': 'P08', 'price': 1516}, {'product_id': 'P02', 'price': 1234}]",2019-02-16 10:51:00
350,C11,"[{'product_id': 'P32', 'price': 1567}, {'product_id': 'P29', 'price': 93}, {'product_id': 'P34', 'price': 1312}]",2019-02-16 12:27:00
351,C134,"[{'product_id': 'P36', 'price': 632}, {'product_id': 'P37', 'price': 462}, {'product_id': 'P38', 'price': 62}]",2019-02-15 19:50:00
352,C129,"[{'product_id': 'P12', 'price': 1054}, {'product_id': 'P08', 'price': 1307}]",2019-02-15 16:16:00
353,C126,"[{'product_id': 'P39', 'price': 363}, {'product_id': 'P37', 'price': 840}]",2019-02-15 21:02:00
354,C125,"[{'product_id': 'P22', 'price': 1752}]",2019-02-15 16:37:00
355,C121,"[{'product_id': 'P07', 'price': 881}, {'product_id': 'P09', 'price': 1085}]",2019-02-15 22:07:00
356,C120,"[{'product_id': 'P34', 'price': 1454}, {'product_id': 'P31', 'price': 564}]",2019-02-15 05:44:00
357,C119,"[{'product_id': 'P17', 'price': 1615}, {'product_id': 'P16', 'price': 626}]",2019-02-15 14:23:00
358,C113,"[{'product_id': 'P06', 'price': 1094}, {'product_id': 'P10', 'price': 983}]",2019-02-15 09:35:00
359,C85,"[{'product_id': 'P62', 'price': 372}]",2019-02-15 03:31:00
360,C64,"[{'product_id': 'P30', 'price': 1460}]",2019-02-15 11:40:00
361,C54,"[{'product_id': 'P23', 'price': 984}]",2019-02-15 23:54:00
362,C51,"[{'product_id': 'P29', 'price': 1151}, {'product_id': 'P27', 'price': 732}, {'product_id': 'P26', 'price': 1126}]",2019-02-15 20:44:00
363,C48,"[{'product_id': 'P62', 'price': 1738}, {'product_id': 'P63', 'price': 720}]",2019-02-15 23:44:00
364,C47,"[{'product_id': 'P21', 'price': 1190}]",2019-02-15 18:46:00
365,C45,"[{'product_id': 'P64', 'price': 899}, {'product_id': 'P64', 'price': 1906}, {'product_id': 'P64', 'price': 632}]",2019-02-15 22:02:00
366,C40,"[{'product_id': 'P27', 'price': 1283}, {'product_id': 'P28', 'price': 1782}]",2019-02-15 14:47:00
367,C39,"[{'product_id': 'P39', 'price': 716}, {'product_id': 'P35', 'price': 687}]",2019-02-15 13:12:00
368,C38,"[{'product_id': 'P36', 'price': 567}, {'product_id': 'P39', 'price': 501}]",2019-02-15 13:37:00
369,C35,"[{'product_id': 'P60', 'price': 1884}, {'product_id': 'P48', 'price': 1074}, {'product_id': 'P46', 'price': 1855}]",2019-02-15 23:14:00
370,C30,"[{'product_id': 'P61', 'price': 1897}]",2019-02-15 21:34:00
371,C28,"[{'product_id': 'P49', 'price': 41}, {'product_id': 'P43', 'price': 125}, {'product_id': 'P48', 'price': 301}]",2019-02-15 11:46:00
372,C26,"[{'product_id': 'P36', 'price': 143}, {'product_id': 'P39', 'price': 1776}, {'product_id': 'P38', 'price': 1587}]",2019-02-15 13:28:00
373,C14,"[{'product_id': 'P31', 'price': 1204}, {'product_id': 'P22', 'price': 61}]",2019-02-15 15:30:00
374,C134,"[{'product_id': 'P03', 'price': 224}, {'product_id': 'P06', 'price': 992}]",2019-02-14 08:00:00
375,C117,"[{'product_id': 'P38', 'price': 1085}, {'product_id': 'P39', 'price': 228}, {'product_id': 'P39', 'price': 1313}]",2019-02-14 13:47:00
376,C115,"[{'product_id': 'P30', 'price': 603}]",2019-02-14 06:21:00
377,C114,"[{'product_id': 'P30', 'price': 536}]",2019-02-14 04:03:00
378,C109,"[{'product_id': 'P38', 'price': 592}]",2019-02-14 07:19:00
379,C105,"[{'product_id': 'P37', 'price': 1918}, {'product_id': 'P38', 'price': 1725}, {'product_id': 'P37', 'price': 546}]",2019-02-14 05:56:00
380,C86,"[{'product_id': 'P43', 'price': 758}]",2019-02-14 11:18:00
381,C85,"[{'product_id': 'P61', 'price': 503}, {'product_id': 'P64', 'price': 413}]",2019-02-14 03:18:00
382,C83,"[{'product_id': 'P35', 'price': 1021}]",2019-02-14 19:37:00
383,C73,"[{'product_id': 'P01', 'price': 162}, {'product_id': 'P04', 'price': 91}, {'product_id': 'P01', 'price': 3}]",2019-02-14 16:29:00
384,C70,"[{'product_id': 'P24', 'price': 1978}, {'product_id': 'P24', 'price': 152}, {'product_id': 'P27', 'price': 1114}]",2019-02-14 12:55:00
385,C68,"[{'product_id': 'P33', 'price': 651}, {'product_id': 'P24', 'price': 1040}]",2019-02-14 19:02:00
386,C65,"[{'product_id': 'P28', 'price': 1951}]",2019-02-14 21:06:00
387,C64,"[{'product_id': 'P33', 'price': 771}, {'product_id': 'P30', 'price': 891}, {'product_id': 'P24', 'price': 221}]",2019-02-14 06:37:00
388,C53,"[{'product_id': 'P60', 'price': 1343}, {'product_id': 'P58', 'price': 1597}, {'product_id': 'P42', 'price': 1743}]",2019-02-14 07:39:00
389,C47,"[{'product_id': 'P04', 'price': 1358}, {'product_id': 'P09', 'price': 893}]",2019-02-14 16:08:00
390,C45,"[{'product_id': 'P61', 'price': 514}, {'product_id': 'P64', 'price': 972}, {'product_id': 'P62', 'price': 465}]",2019-02-14 21:38:00
391,C44,"[{'product_id': 'P60', 'price': 59}, {'product_id': 'P48', 'price': 901}, {'product_id': 'P45', 'price': 1949}]",2019-02-14 10:44:00
392,C39,"[{'product_id': 'P28', 'price': 1977}, {'product_id': 'P34', 'price': 1735}]",2019-02-14 22:50:00
393,C30,"[{'product_id': 'P34', 'price': 1781}, {'product_id': 'P24', 'price': 1504}]",2019-02-14 07:57:00
394,C14,"[{'product_id': 'P25', 'price': 1352}, {'product_id': 'P30', 'price': 447}, {'product_id': 'P24', 'price': 1336}]",2019-02-14 14:39:00
395,C13,"[{'product_id': 'P47', 'price': 1865}, {'product_id': 'P41', 'price': 1749}, {'product_id': 'P47', 'price': 594}]",2019-02-14 03:56:00
396,C8,"[{'product_id': 'P60', 'price': 609}]",2019-02-14 13:21:00
397,C6,"[{'product_id': 'P05', 'price': 55}, {'product_id': 'P04', 'price': 491}]",2019-02-14 06:35:00
398,C5,"[{'product_id': 'P60', 'price': 1808}, {'product_id': 'P58', 'price': 358}]",2019-02-14 09:43:00
399,C136,"[{'product_id': 'P28', 'price': 1529}]",2019-02-13 04:43:00
400,C135,"[{'product_id': 'P61', 'price': 1984}]",2019-02-13 07:10:00
401,C119,"[{'product_id': 'P16', 'price': 344}]",2019-02-13 22:48:00
402,C109,"[{'product_id': 'P53', 'price': 1065}, {'product_id': 'P49', 'price': 495}]",2019-02-13 22:03:00
403,C103,"[{'product_id': 'P28', 'price': 89}]",2019-02-13 20:56:00
404,C99,"[{'product_id': 'P48', 'price': 1128}]",2019-02-13 13:50:00
405,C96,"[{'product_id': 'P57', 'price': 278}, {'product_id': 'P55', 'price': 849}]",2019-02-13 05:50:00
406,C95,"[{'product_id': 'P58', 'price': 412}, {'product_id': 'P55', 'price': 1127}, {'product_id': 'P56', 'price': 1855}]",2019-02-13 04:54:00
407,C90,"[{'product_id': 'P31', 'price': 1687}, {'product_id': 'P24', 'price': 1463}, {'product_id': 'P25', 'price': 537}]",2019-02-13 04:04:00
408,C67,"[{'product_id': 'P64', 'price': 775}, {'product_id': 'P62', 'price': 329}, {'product_id': 'P61', 'price': 1775}]",2019-02-13 23:41:00
409,C60,"[{'product_id': 'P45', 'price': 1616}]",2019-02-13 06:36:00
410,C55,"[{'product_id': 'P61', 'price': 1764}, {'product_id': 'P62', 'price': 905}]",2019-02-13 15:12:00
411,C45,"[{'product_id': 'P64', 'price': 828}]",2019-02-13 12:44:00
412,C23,"[{'product_id': 'P63', 'price': 218}, {'product_id': 'P63', 'price': 1392}, {'product_id': 'P61', 'price': 1562}]",2019-02-13 18:32:00
